Date,Price
2020-06-10,117.78
2020-06-11,112.02
2020-06-12,113.26
2020-06-15,112.14
2020-06-16,115.84
2020-06-17,116.0
2020-06-18,114.32
2020-06-19,115.4
2020-06-22,114.64
2020-06-23,116.08
2020-06-24,112.16
2020-06-25,113.0
2020-06-26,112.66
2020-06-29,112.92
2020-06-30,112.86
2020-07-01,113.24
2020-07-02,115.08
2020-07-03,113.48
2020-07-06,115.42
2020-07-07,114.5
2020-07-08,113.62
2020-07-09,112.38
2020-07-10,113.46
2020-07-13,114.12
2020-07-14,113.02
2020-07-15,115.48
2020-07-16,114.62
2020-07-17,114.76
2020-07-20,115.04
2020-07-21,115.5
2020-07-22,113.34
2020-07-23,113.52
2020-07-24,111.9
2020-07-27,111.16
2020-07-28,112.54
2020-07-29,112.44
2020-07-30,110.34
2020-07-31,108.98
2020-08-03,111.54
2020-08-04,111.4
2020-08-05,112.14
2020-08-06,111.38
2020-08-07,111.3
2020-08-10,112.24
2020-08-11,113.92
2020-08-12,115.7
2020-08-13,114.38
2020-08-14,112.78
2020-08-17,113.06
2020-08-18,112.6
2020-08-19,113.3
2020-08-20,111.94
2020-08-21,111.64
2020-08-24,113.2
2020-08-25,112.2
2020-08-26,113.0
2020-08-27,112.5
2020-08-28,112.02
2020-08-31,111.18
2020-09-01,110.36
2020-09-02,111.88
2020-09-03,109.98
2020-09-04,108.9
2020-09-07,110.96
2020-09-08,109.72
2020-09-09,111.16
2020-09-10,109.0
2020-09-11,109.26
2020-09-14,109.72
2020-09-15,111.28
2020-09-16,111.88
2020-09-17,111.12
2020-09-18,110.04
2020-09-21,105.92
2020-09-22,106.2
2020-09-23,108.08
2020-09-24,106.86
2020-09-25,107.08
2020-09-28,109.74
2020-09-29,108.34
2020-09-30,108.36
2020-10-01,108.22
2020-10-02,109.32
2020-10-05,109.8
2020-10-06,109.74
2020-10-07,109.54
2020-10-08,110.34
2020-10-09,111.16
2020-10-12,111.5
2020-10-13,110.7
2020-10-14,110.38
2020-10-15,108.08
2020-10-16,109.66
2020-10-19,109.08
2020-10-20,108.3
2020-10-21,107.38
2020-10-22,107.5
2020-10-23,108.42
2020-10-26,107.1
2020-10-27,106.32
2020-10-28,103.6
2020-10-29,104.0
2020-10-30,104.22
2020-11-02,105.52
2020-11-03,108.36
2020-11-04,109.74
2020-11-05,110.0
2020-11-06,110.22
2020-11-09,115.66
2020-11-10,118.4
2020-11-11,120.44
2020-11-12,118.72
2020-11-13,118.5
2020-11-16,120.56
2020-11-17,119.7
2020-11-18,120.58
2020-11-19,119.18
2020-11-20,120.0
2020-11-23,120.02
2020-11-24,121.78
2020-11-25,120.96
2020-11-26,120.14
2020-11-27,119.9
2020-11-30,118.28
2020-12-01,119.9
2020-12-02,120.16
2020-12-03,121.4
2020-12-04,122.58
2020-12-07,121.52
2020-12-08,122.02
2020-12-09,122.58
2020-12-10,121.98
2020-12-11,120.32
2020-12-14,120.8
2020-12-15,121.34
2020-12-16,122.86
2020-12-17,122.78
2020-12-18,121.48
2020-12-21,118.28
2020-12-22,119.3
2020-12-23,121.34
2020-12-28,122.26
2020-12-29,122.98
2020-12-30,123.2
2021-01-04,122.8
2021-01-05,123.8
2021-01-06,127.62
2021-01-07,127.88
2021-01-08,128.64
2021-01-11,127.32
2021-01-12,127.72
2021-01-13,127.66
2021-01-14,129.42
2021-01-15,127.82
2021-01-18,127.58
2021-01-19,127.34
2021-01-20,128.32001
2021-01-21,128.08
2021-01-22,126.84
2021-01-25,126.28
2021-01-26,126.8
2021-01-27,125.6
2021-01-28,124.82
2021-01-29,122.08
2021-02-01,123.54
2021-02-02,124.94
2021-02-03,124.76
2021-02-04,125.28
2021-02-05,125.18
2021-02-08,125.48
2021-02-09,125.84
2021-02-10,125.68
2021-02-11,125.64
2021-02-12,127.1
2021-02-15,130.89999
2021-02-16,130.96001
2021-02-17,130.24001
2021-02-18,129.3
2021-02-19,129.5
2021-02-22,129.52
2021-02-23,129.98
2021-02-24,130.86
2021-02-25,130.08
2021-02-26,126.72
2021-03-01,129.12
2021-03-02,129.53999
2021-03-03,131.06
2021-03-04,131.24001
2021-03-05,130.58
2021-03-08,132.8
2021-03-09,133.52
2021-03-10,133.48
2021-03-11,133.8
2021-03-12,133.88
2021-03-15,133.58
2021-03-16,135.16
2021-03-17,134.14
2021-03-18,134.78
2021-03-19,132.86
2021-03-22,132.96001
2021-03-23,132.48
2021-03-24,132.56
2021-03-25,132.58
2021-03-26,134.3
2021-03-29,134.38
2021-03-30,135.08
2021-03-31,134.5
2021-04-01,135.03999
